Filename,Time (ps),Total Energy (kJ/mol),dH/dλ vdw-lambda = 0.0000,ΔH λ to 0.0000,ΔH λ to 0.1000,ΔH λ to 0.2000,ΔH λ to 0.3000,ΔH λ to 0.4000,ΔH λ to 0.5000,ΔH λ to 0.6000,ΔH λ to 0.7000,ΔH λ to 0.8000,ΔH λ to 0.9000,ΔH λ to 1.0000
dhdl_modified_322.xvg,0.0000,4.1532083e+08,-6.8328224e+08,0.0000000,-774268.40,-774522.38,-774564.38,-774576.25,-774579.86,-774574.31,-774574.31,-774574.31,-774574.31,-774574.31
dhdl_modified_323.xvg,0.0000,3.8327149e+08,-6.4630944e+08,0.0000000,-746046.74,-746300.48,-746342.45,-746354.31,-746357.92,-746352.38,-746352.38,-746352.38,-746352.38,-746352.38
dhdl_modified_324.xvg,0.0000,3.5378349e+08,-6.1144166e+08,0.0000000,-718934.89,-719188.38,-719230.33,-719242.19,-719245.80,-719240.25,-719240.25,-719240.25,-719240.25,-719240.25
dhdl_modified_325.xvg,0.0000,3.2664477e+08,-5.7855264e+08,0.0000000,-692885.49,-693138.73,-693180.65,-693192.50,-693196.11,-693190.56,-693190.56,-693190.56,-693190.56,-693190.56
dhdl_modified_326.xvg,0.0000,3.0166358e+08,-5.4752666e+08,0.0000000,-667855.72,-668108.70,-668150.60,-668162.44,-668166.05,-668160.50,-668160.50,-668160.50,-668160.50,-668160.50
dhdl_modified_327.xvg,0.0000,2.7866109e+08,-5.1825110e+08,0.0000000,-643801.27,-644053.98,-644095.85,-644107.70,-644111.30,-644105.75,-644105.75,-644105.75,-644105.75,-644105.75
dhdl_modified_328.xvg,0.0000,2.5747622e+08,-4.9062365e+08,0.0000000,-620682.25,-620934.70,-620976.55,-620988.39,-620991.99,-620986.44,-620986.44,-620986.44,-620986.44,-620986.44
dhdl_modified_329.xvg,0.0000,2.3795936e+08,-4.6454563e+08,0.0000000,-598458.68,-598710.86,-598752.68,-598764.52,-598768.12,-598762.56,-598762.56,-598762.56,-598762.56,-598762.56
dhdl_modified_330.xvg,0.0000,2.1997546e+08,-4.3992688e+08,0.0000000,-577094.11,-577346.02,-577387.82,-577399.64,-577403.24,-577397.69,-577397.69,-577397.69,-577397.69,-577397.69
dhdl_modified_331.xvg,0.0000,2.0340038e+08,-4.1668202e+08,0.0000000,-556553.30,-556804.93,-556846.70,-556858.52,-556862.12,-556856.56,-556856.56,-556856.56,-556856.56,-556856.56
dhdl_modified_332.xvg,0.0000,1.8811850e+08,-3.9472870e+08,0.0000000,-536800.49,-537051.84,-537093.59,-537105.40,-537109.00,-537103.44,-537103.44,-537103.44,-537103.44,-537103.44
dhdl_modified_333.xvg,0.0000,1.7402698e+08,-3.7399379e+08,0.0000000,-517805.03,-518056.10,-518097.81,-518109.62,-518113.22,-518107.66,-518107.66,-518107.66,-518107.66,-518107.66
dhdl_modified_334.xvg,0.0000,1.6102878e+08,-3.5440458e+08,0.0000000,-499534.26,-499785.04,-499826.73,-499838.53,-499842.12,-499836.56,-499836.56,-499836.56,-499836.56,-499836.56
dhdl_modified_335.xvg,0.0000,1.4903691e+08,-3.3589578e+08,0.0000000,-481959.65,-482210.14,-482251.80,-482263.60,-482267.19,-482261.62,-482261.62,-482261.62,-482261.62,-482261.62
dhdl_modified_336.xvg,0.0000,1.3797030e+08,-3.1840403e+08,0.0000000,-465051.86,-465302.05,-465343.69,-465355.48,-465359.07,-465353.50,-465353.50,-465353.50,-465353.50,-465353.50
dhdl_modified_337.xvg,0.0000,1.2775551e+08,-3.0187142e+08,0.0000000,-448784.48,-449034.37,-449075.98,-449087.76,-449091.35,-449085.78,-449085.78,-449085.78,-449085.78,-449085.78
dhdl_modified_338.xvg,0.0000,1.1832473e+08,-2.8624266e+08,0.0000000,-433131.35,-433380.94,-433422.52,-433434.30,-433437.88,-433432.31,-433432.31,-433432.31,-433432.31,-433432.31
dhdl_modified_339.xvg,0.0000,1.0961503e+08,-2.7146483e+08,0.0000000,-418066.61,-418315.89,-418357.44,-418369.21,-418372.79,-418367.22,-418367.22,-418367.22,-418367.22,-418367.22
dhdl_modified_340.xvg,0.0000,1.0157017e+08,-2.5749070e+08,0.0000000,-403567.80,-403816.77,-403858.29,-403870.05,-403873.63,-403868.06,-403868.06,-403868.06,-403868.06,-403868.06
dhdl_modified_341.xvg,0.0000,94137136.,-2.4427339e+08,0.0000000,-389611.19,-389859.84,-389901.33,-389913.09,-389916.67,-389911.09,-389911.09,-389911.09,-389911.09,-389911.09
dhdl_modified_342.xvg,0.0000,87268136.,-2.3177056e+08,0.0000000,-376175.64,-376423.98,-376465.44,-376477.19,-376480.76,-376475.19,-376475.19,-376475.19,-376475.19,-376475.19
dhdl_modified_343.xvg,0.0000,80918520.,-2.1994094e+08,0.0000000,-363239.63,-363487.64,-363529.07,-363540.81,-363544.39,-363538.81,-363538.81,-363538.81,-363538.81,-363538.81
dhdl_modified_344.xvg,0.0000,75048136.,-2.0874738e+08,0.0000000,-350783.97,-351031.65,-351073.05,-351084.79,-351088.36,-351082.78,-351082.78,-351082.78,-351082.78,-351082.78
dhdl_modified_345.xvg,0.0000,69619248.,-1.9815342e+08,0.0000000,-338789.10,-339036.45,-339077.81,-339089.54,-339093.11,-339087.53,-339087.53,-339087.53,-339087.53,-339087.53
dhdl_modified_346.xvg,0.0000,64597400.,-1.8812514e+08,0.0000000,-327236.35,-327483.36,-327524.70,-327536.42,-327539.99,-327534.41,-327534.41,-327534.41,-327534.41,-327534.41
dhdl_modified_347.xvg,0.0000,59951328.,-1.7863141e+08,0.0000000,-316109.02,-316355.69,-316396.99,-316408.70,-316412.27,-316406.69,-316406.69,-316406.69,-316406.69,-316406.69
dhdl_modified_348.xvg,0.0000,55651656.,-1.6964178e+08,0.0000000,-305389.50,-305635.83,-305677.10,-305688.80,-305692.37,-305686.78,-305686.78,-305686.78,-305686.78,-305686.78
dhdl_modified_349.xvg,0.0000,51671904.,-1.6112867e+08,0.0000000,-295062.49,-295308.47,-295349.70,-295361.40,-295364.96,-295359.38,-295359.38,-295359.38,-295359.38,-295359.38
dhdl_modified_350.xvg,0.0000,47987236.,-1.5306509e+08,0.0000000,-285111.89,-285357.51,-285398.71,-285410.40,-285413.96,-285408.38,-285408.38,-285408.38,-285408.38,-285408.38
dhdl_modified_351.xvg,0.0000,44575128.,-1.4542645e+08,0.0000000,-275523.48,-275768.75,-275809.91,-275821.60,-275825.15,-275819.56,-275819.56,-275819.56,-275819.56,-275819.56
dhdl_modified_352.xvg,0.0000,41414700.,-1.3818914e+08,0.0000000,-266282.92,-266527.82,-266568.95,-266580.63,-266584.18,-266578.59,-266578.59,-266578.59,-266578.59,-266578.59
dhdl_modified_353.xvg,0.0000,38486620.,-1.3133075e+08,0.0000000,-257376.29,-257620.82,-257661.92,-257673.59,-257677.14,-257671.55,-257671.55,-257671.55,-257671.55,-257671.55
dhdl_modified_354.xvg,0.0000,35773420.,-1.2483102e+08,0.0000000,-248791.42,-249035.59,-249076.65,-249088.31,-249091.86,-249086.27,-249086.27,-249086.27,-249086.27,-249086.27
dhdl_modified_355.xvg,0.0000,33258612.,-1.1866975e+08,0.0000000,-240515.13,-240758.92,-240799.94,-240811.60,-240815.14,-240809.55,-240809.55,-240809.55,-240809.55,-240809.55
dhdl_modified_356.xvg,0.0000,30927272.,-1.1282874e+08,0.0000000,-232535.90,-232779.31,-232820.30,-232831.95,-232835.49,-232829.89,-232829.89,-232829.89,-232829.89,-232829.89
dhdl_modified_357.xvg,0.0000,28765440.,-1.0729021e+08,0.0000000,-224841.92,-225084.94,-225125.89,-225137.53,-225141.07,-225135.47,-225135.47,-225135.47,-225135.47,-225135.47
dhdl_modified_358.xvg,0.0000,26760536.,-1.0203818e+08,0.0000000,-217422.87,-217665.51,-217706.42,-217718.05,-217721.59,-217715.98,-217715.98,-217715.98,-217715.98,-217715.98
dhdl_modified_359.xvg,0.0000,24900600.,-97056656.,0.0000000,-210267.52,-210509.76,-210550.64,-210562.26,-210565.79,-210560.19,-210560.19,-210560.19,-210560.19,-210560.19
dhdl_modified_360.xvg,0.0000,23174862.,-92331232.,0.0000000,-203366.22,-203608.07,-203648.90,-203660.51,-203664.04,-203658.44,-203658.44,-203658.44,-203658.44,-203658.44
dhdl_modified_361.xvg,0.0000,21573304.,-87848080.,0.0000000,-196709.24,-196950.68,-196991.48,-197003.08,-197006.61,-197001.00,-197001.00,-197001.00,-197001.00,-197001.00
dhdl_modified_362.xvg,0.0000,20086582.,-83593936.,0.0000000,-190286.95,-190527.98,-190568.74,-190580.33,-190583.86,-190578.25,-190578.25,-190578.25,-190578.25,-190578.25
dhdl_modified_363.xvg,0.0000,18706286.,-79556808.,0.0000000,-184090.92,-184331.54,-184372.25,-184383.84,-184387.36,-184381.75,-184381.75,-184381.75,-184381.75,-184381.75
dhdl_modified_364.xvg,0.0000,17424472.,-75724912.,0.0000000,-178112.34,-178352.55,-178393.22,-178404.80,-178408.32,-178402.70,-178402.70,-178402.70,-178402.70,-178402.70
dhdl_modified_365.xvg,0.0000,16233907.,-72087440.,0.0000000,-172343.24,-172583.02,-172623.66,-172635.22,-172638.74,-172633.12,-172633.12,-172633.12,-172633.12,-172633.12
dhdl_modified_366.xvg,0.0000,15127801.,-68633832.,0.0000000,-166775.43,-167014.78,-167055.38,-167066.93,-167070.45,-167064.83,-167064.83,-167064.83,-167064.83,-167064.83
dhdl_modified_367.xvg,0.0000,14100002.,-65354504.,0.0000000,-161401.62,-161640.54,-161681.09,-161692.64,-161696.15,-161690.53,-161690.53,-161690.53,-161690.53,-161690.53
dhdl_modified_368.xvg,0.0000,13144744.,-62240144.,0.0000000,-156214.45,-156452.94,-156493.45,-156504.99,-156508.50,-156502.88,-156502.88,-156502.88,-156502.88,-156502.88
dhdl_modified_369.xvg,0.0000,12256706.,-59281956.,0.0000000,-151206.84,-151444.89,-151485.36,-151496.89,-151500.39,-151494.77,-151494.77,-151494.77,-151494.77,-151494.77
dhdl_modified_370.xvg,0.0000,11431037.,-56471900.,0.0000000,-146372.43,-146610.03,-146650.45,-146661.97,-146665.47,-146659.84,-146659.84,-146659.84,-146659.84,-146659.84
dhdl_modified_371.xvg,0.0000,10663169.,-53802064.,0.0000000,-141704.52,-141941.67,-141982.04,-141993.55,-141997.05,-141991.42,-141991.42,-141991.42,-141991.42,-141991.42
dhdl_modified_372.xvg,0.0000,9948921.0,-51265144.,0.0000000,-137197.05,-137433.74,-137474.08,-137485.57,-137489.07,-137483.44,-137483.44,-137483.44,-137483.44,-137483.44
dhdl_modified_373.xvg,0.0000,9284397.0,-48854136.,0.0000000,-132844.02,-133080.26,-133120.54,-133132.03,-133135.53,-133129.89,-133129.89,-133129.89,-133129.89,-133129.89
dhdl_modified_374.xvg,0.0000,8666036.0,-46562580.,0.0000000,-128639.92,-128875.69,-128915.93,-128927.41,-128930.89,-128925.26,-128925.26,-128925.26,-128925.26,-128925.26
dhdl_modified_375.xvg,0.0000,8090509.5,-44384220.,0.0000000,-124579.22,-124814.51,-124854.71,-124866.18,-124869.66,-124864.02,-124864.02,-124864.02,-124864.02,-124864.02
dhdl_modified_376.xvg,0.0000,7554716.5,-42313096.,0.0000000,-120656.47,-120891.29,-120931.44,-120942.89,-120946.38,-120940.73,-120940.73,-120940.73,-120940.73,-120940.73
dhdl_modified_377.xvg,0.0000,7055857.0,-40343824.,0.0000000,-116866.96,-117101.30,-117141.40,-117152.85,-117156.32,-117150.68,-117150.68,-117150.68,-117150.68,-117150.68
dhdl_modified_378.xvg,0.0000,6591246.5,-38470960.,0.0000000,-113205.48,-113439.34,-113479.39,-113490.83,-113494.30,-113488.66,-113488.66,-113488.66,-113488.66,-113488.66
dhdl_modified_379.xvg,0.0000,6158485.5,-36689712.,0.0000000,-109667.69,-109901.06,-109941.07,-109952.49,-109955.96,-109950.31,-109950.31,-109950.31,-109950.31,-109950.31
dhdl_modified_380.xvg,0.0000,5755298.0,-34995300.,0.0000000,-106248.99,-106481.86,-106521.82,-106533.23,-106536.70,-106531.05,-106531.05,-106531.05,-106531.05,-106531.05
dhdl_modified_381.xvg,0.0000,5379586.0,-33383286.,0.0000000,-102945.06,-103177.43,-103217.34,-103228.74,-103232.20,-103226.55,-103226.55,-103226.55,-103226.55,-103226.55
dhdl_modified_382.xvg,0.0000,5029423.5,-31849510.,0.0000000,-99751.875,-99983.739,-100023.60,-100034.99,-100038.45,-100032.79,-100032.79,-100032.79,-100032.79,-100032.79
dhdl_modified_383.xvg,0.0000,4702977.5,-30389858.,0.0000000,-96665.174,-96896.527,-96936.332,-96947.711,-96951.168,-96945.508,-96945.508,-96945.508,-96945.508,-96945.508
dhdl_modified_384.xvg,0.0000,4398615.5,-29000714.,0.0000000,-93681.463,-93912.300,-93952.053,-93963.420,-93966.874,-93961.211,-93961.211,-93961.211,-93961.211,-93961.211
dhdl_modified_385.xvg,0.0000,4114766.2,-27678392.,0.0000000,-90796.812,-91027.128,-91066.829,-91078.185,-91081.634,-91075.969,-91075.969,-91075.969,-91075.969,-91075.969
dhdl_modified_386.xvg,0.0000,3850014.2,-26419606.,0.0000000,-88007.902,-88237.691,-88277.340,-88288.684,-88292.129,-88286.461,-88286.461,-88286.461,-88286.461,-88286.461
dhdl_modified_387.xvg,0.0000,3603011.2,-25221082.,0.0000000,-85311.146,-85540.404,-85579.999,-85591.331,-85594.773,-85589.102,-85589.102,-85589.102,-85589.102,-85589.102
dhdl_modified_388.xvg,0.0000,3372534.5,-24079834.,0.0000000,-82703.397,-82932.117,-82971.659,-82982.978,-82986.416,-82980.742,-82980.742,-82980.742,-82980.742,-82980.742
dhdl_modified_389.xvg,0.0000,3157433.2,-22992976.,0.0000000,-80181.450,-80409.628,-80449.116,-80460.423,-80463.856,-80458.180,-80458.180,-80458.180,-80458.180,-80458.180
dhdl_modified_390.xvg,0.0000,2956635.0,-21957744.,0.0000000,-77742.204,-77969.836,-78009.268,-78020.563,-78023.992,-78018.312,-78018.312,-78018.312,-78018.312,-78018.312
dhdl_modified_391.xvg,0.0000,2769165.2,-20971626.,0.0000000,-75382.879,-75609.958,-75649.334,-75660.616,-75664.042,-75658.359,-75658.359,-75658.359,-75658.359,-75658.359
dhdl_modified_392.xvg,0.0000,2594096.8,-20032128.,0.0000000,-73100.552,-73327.073,-73366.393,-73377.663,-73381.084,-73375.398,-73375.398,-73375.398,-73375.398,-73375.398
dhdl_modified_393.xvg,0.0000,2430585.0,-19136970.,0.0000000,-70892.629,-71118.587,-71157.851,-71169.107,-71172.525,-71166.836,-71166.836,-71166.836,-71166.836,-71166.836
dhdl_modified_394.xvg,0.0000,2277831.2,-18283920.,0.0000000,-68756.392,-68981.782,-69020.989,-69032.232,-69035.645,-69029.953,-69029.953,-69029.953,-69029.953,-69029.953
dhdl_modified_395.xvg,0.0000,2135107.5,-17470930.,0.0000000,-66689.451,-66914.267,-66953.415,-66964.645,-66968.054,-66962.359,-66962.359,-66962.359,-66962.359,-66962.359
dhdl_modified_396.xvg,0.0000,2001725.0,-16696001.,0.0000000,-64689.304,-64913.542,-64952.632,-64963.848,-64967.253,-64961.555,-64961.555,-64961.555,-64961.555,-64961.555
dhdl_modified_397.xvg,0.0000,1877055.4,-15957295.,0.0000000,-62753.750,-62977.404,-63016.434,-63027.637,-63031.037,-63025.336,-63025.336,-63025.336,-63025.336,-63025.336
dhdl_modified_398.xvg,0.0000,1760502.6,-15253009.,0.0000000,-60880.467,-61103.532,-61142.502,-61153.692,-61157.087,-61151.383,-61151.383,-61151.383,-61151.383,-61151.383
dhdl_modified_399.xvg,0.0000,1651515.4,-14581441.,0.0000000,-59067.269,-59289.739,-59328.649,-59339.824,-59343.215,-59337.508,-59337.508,-59337.508,-59337.508,-59337.508
dhdl_modified_400.xvg,0.0000,1549590.8,-13941040.,0.0000000,-57312.209,-57534.080,-57572.928,-57584.090,-57587.476,-57581.766,-57581.766,-57581.766,-57581.766,-57581.766
dhdl_modified_401.xvg,0.0000,1454245.1,-13330238.,0.0000000,-55613.144,-55834.410,-55873.197,-55884.344,-55887.726,-55882.012,-55882.012,-55882.012,-55882.012,-55882.012
dhdl_modified_402.xvg,0.0000,1365044.6,-12747640.,0.0000000,-53968.277,-54188.932,-54227.656,-54238.790,-54242.167,-54236.449,-54236.449,-54236.449,-54236.449,-54236.449
dhdl_modified_403.xvg,0.0000,1281571.4,-12191845.,0.0000000,-52375.654,-52595.694,-52634.355,-52645.473,-52648.846,-52643.125,-52643.125,-52643.125,-52643.125,-52643.125
dhdl_modified_404.xvg,0.0000,1203447.9,-11661586.,0.0000000,-50833.584,-51053.003,-51091.600,-51102.704,-51106.072,-51100.348,-51100.348,-51100.348,-51100.348,-51100.348
dhdl_modified_405.xvg,0.0000,1130314.8,-11155612.,0.0000000,-49340.294,-49559.087,-49597.619,-49608.709,-49612.072,-49606.344,-49606.344,-49606.344,-49606.344,-49606.344
dhdl_modified_406.xvg,0.0000,1061841.0,-10672755.,0.0000000,-47894.115,-48112.277,-48150.744,-48161.819,-48165.177,-48159.445,-48159.445,-48159.445,-48159.445,-48159.445
dhdl_modified_407.xvg,0.0000,997719.19,-10211920.,0.0000000,-46493.498,-46711.023,-46749.424,-46760.483,-46763.837,-46758.102,-46758.102,-46758.102,-46758.102,-46758.102
dhdl_modified_408.xvg,0.0000,937660.06,-9772039.0,0.0000000,-45136.867,-45353.750,-45392.085,-45403.129,-45406.477,-45400.738,-45400.738,-45400.738,-45400.738,-45400.738
dhdl_modified_409.xvg,0.0000,881397.38,-9352121.0,0.0000000,-43822.769,-44039.005,-44077.273,-44088.301,-44091.645,-44085.902,-44085.902,-44085.902,-44085.902,-44085.902
dhdl_modified_410.xvg,0.0000,828678.94,-8951198.0,0.0000000,-42549.725,-42765.308,-42803.508,-42814.521,-42817.859,-42812.113,-42812.113,-42812.113,-42812.113,-42812.113
dhdl_modified_411.xvg,0.0000,779275.06,-8568390.0,0.0000000,-41316.421,-41531.346,-41569.478,-41580.475,-41583.808,-41578.059,-41578.059,-41578.059,-41578.059,-41578.059
dhdl_modified_412.xvg,0.0000,732968.44,-8202830.5,0.0000000,-40121.514,-40335.776,-40373.839,-40384.820,-40388.148,-40382.395,-40382.395,-40382.395,-40382.395,-40382.395
dhdl_modified_413.xvg,0.0000,689554.38,-7853687.0,0.0000000,-38963.664,-39177.258,-39215.251,-39226.216,-39229.538,-39223.781,-39223.781,-39223.781,-39223.781,-39223.781
dhdl_modified_414.xvg,0.0000,648847.19,-7520203.0,0.0000000,-37841.699,-38054.620,-38092.542,-38103.491,-38106.808,-38101.047,-38101.047,-38101.047,-38101.047,-38101.047
dhdl_modified_415.xvg,0.0000,610669.31,-7201629.0,0.0000000,-36754.384,-36966.627,-37004.478,-37015.410,-37018.722,-37012.957,-37012.957,-37012.957,-37012.957,-37012.957
dhdl_modified_416.xvg,0.0000,574859.38,-6897283.5,0.0000000,-35700.635,-35912.193,-35949.972,-35960.888,-35964.195,-35958.426,-35958.426,-35958.426,-35958.426,-35958.426
dhdl_modified_417.xvg,0.0000,541260.62,-6606469.0,0.0000000,-34679.239,-34890.109,-34927.815,-34938.714,-34942.015,-34936.242,-34936.242,-34936.242,-34936.242,-34936.242
dhdl_modified_418.xvg,0.0000,509734.62,-6328586.5,0.0000000,-33689.244,-33899.419,-33937.052,-33947.935,-33951.230,-33945.453,-33945.453,-33945.453,-33945.453,-33945.453
dhdl_modified_419.xvg,0.0000,480146.41,-6063016.0,0.0000000,-32729.556,-32939.032,-32976.591,-32987.456,-32990.746,-32984.965,-32984.965,-32984.965,-32984.965,-32984.965
dhdl_modified_420.xvg,0.0000,452370.75,-5809179.0,0.0000000,-31799.163,-32007.934,-32045.419,-32056.267,-32059.551,-32053.766,-32053.766,-32053.766,-32053.766,-32053.766
dhdl_modified_421.xvg,0.0000,426292.62,-5566537.5,0.0000000,-30897.132,-31105.193,-31142.602,-31153.433,-31156.711,-31150.922,-31150.922,-31150.922,-31150.922,-31150.922
dhdl_modified_422.xvg,0.0000,401803.50,-5334570.5,0.0000000,-30022.522,-30229.869,-30267.202,-30278.015,-30281.288,-30275.494,-30275.494,-30275.494,-30275.494,-30275.494
dhdl_modified_423.xvg,0.0000,378803.00,-5112791.0,0.0000000,-29174.466,-29381.093,-29418.349,-29429.144,-29432.411,-29426.613,-29426.613,-29426.613,-29426.613,-29426.613
dhdl_modified_424.xvg,0.0000,357195.41,-4900719.0,0.0000000,-28352.058,-28557.960,-28595.139,-28605.916,-28609.177,-28603.375,-28603.375,-28603.375,-28603.375,-28603.375
dhdl_modified_425.xvg,0.0000,336893.97,-4697919.0,0.0000000,-27554.516,-27759.688,-27796.789,-27807.548,-27810.803,-27804.996,-27804.996,-27804.996,-27804.996,-27804.996
dhdl_modified_426.xvg,0.0000,317815.59,-4503961.5,0.0000000,-26781.011,-26985.448,-27022.470,-27033.210,-27036.459,-27030.648,-27030.648,-27030.648,-27030.648,-27030.648
dhdl_modified_427.xvg,0.0000,299882.50,-4318434.0,0.0000000,-26030.741,-26234.438,-26271.380,-26282.102,-26285.345,-26279.529,-26279.529,-26279.529,-26279.529,-26279.529
dhdl_modified_428.xvg,0.0000,283023.88,-4140960.8,0.0000000,-25302.990,-25505.942,-25542.804,-25553.507,-25556.744,-25550.924,-25550.924,-25550.924,-25550.924,-25550.924
dhdl_modified_429.xvg,0.0000,267171.75,-3971169.8,0.0000000,-24597.021,-24799.222,-24836.003,-24846.688,-24849.918,-24844.094,-24844.094,-24844.094,-24844.094,-24844.094
dhdl_modified_430.xvg,0.0000,252263.72,-3808716.2,0.0000000,-23912.149,-24113.596,-24150.295,-24160.960,-24164.184,-24158.355,-24158.355,-24158.355,-24158.355,-24158.355
dhdl_modified_431.xvg,0.0000,238240.19,-3653259.8,0.0000000,-23247.668,-23448.355,-23484.972,-23495.618,-23498.836,-23493.002,-23493.002,-23493.002,-23493.002,-23493.002
dhdl_modified_432.xvg,0.0000,225046.91,-3504490.5,0.0000000,-22602.959,-22802.881,-22839.414,-22850.041,-22853.252,-22847.414,-22847.414,-22847.414,-22847.414,-22847.414
dhdl_modified_433.xvg,0.0000,212632.39,-3362107.5,0.0000000,-21977.394,-22176.546,-22212.996,-22223.603,-22226.808,-22220.965,-22220.965,-22220.965,-22220.965,-22220.965
dhdl_modified_434.xvg,0.0000,200947.70,-3225813.0,0.0000000,-21370.323,-21568.701,-21605.066,-21615.653,-21618.852,-21613.004,-21613.004,-21613.004,-21613.004,-21613.004
dhdl_modified_435.xvg,0.0000,189948.66,-3095344.0,0.0000000,-20781.203,-20978.802,-21015.082,-21025.649,-21028.841,-21022.988,-21022.988,-21022.988,-21022.988,-21022.988
dhdl_modified_436.xvg,0.0000,179592.47,-2970430.8,0.0000000,-20209.431,-20406.246,-20442.440,-20452.987,-20456.172,-20450.314,-20450.314,-20450.314,-20450.314,-20450.314
dhdl_modified_437.xvg,0.0000,169840.11,-2850830.5,0.0000000,-19654.491,-19850.518,-19886.624,-19897.151,-19900.329,-19894.467,-19894.467,-19894.467,-19894.467,-19894.467
dhdl_modified_438.xvg,0.0000,160654.36,-2736303.0,0.0000000,-19115.830,-19311.063,-19347.083,-19357.588,-19360.760,-19354.893,-19354.893,-19354.893,-19354.893,-19354.893
dhdl_modified_439.xvg,0.0000,152001.03,-2626626.0,0.0000000,-18592.960,-18787.395,-18823.326,-18833.811,-18836.976,-18831.104,-18831.104,-18831.104,-18831.104,-18831.104
dhdl_modified_440.xvg,0.0000,143847.06,-2521576.5,0.0000000,-18085.349,-18278.982,-18314.824,-18325.288,-18328.446,-18322.568,-18322.568,-18322.568,-18322.568,-18322.568
dhdl_modified_441.xvg,0.0000,136162.69,-2420956.8,0.0000000,-17592.553,-17785.378,-17821.131,-17831.574,-17834.724,-17828.842,-17828.842,-17828.842,-17828.842,-17828.842
dhdl_modified_442.xvg,0.0000,128919.39,-2324568.0,0.0000000,-17114.104,-17306.118,-17341.780,-17352.201,-17355.345,-17349.457,-17349.457,-17349.457,-17349.457,-17349.457
dhdl_modified_443.xvg,0.0000,122090.25,-2232221.0,0.0000000,-16649.535,-16840.733,-16876.304,-16886.704,-16889.840,-16883.947,-16883.947,-16883.947,-16883.947,-16883.947
dhdl_modified_444.xvg,0.0000,115650.62,-2143741.0,0.0000000,-16198.437,-16388.814,-16424.293,-16434.671,-16437.801,-16431.902,-16431.902,-16431.902,-16431.902,-16431.902
dhdl_modified_445.xvg,0.0000,109576.80,-2058953.6,0.0000000,-15760.369,-15949.921,-15985.307,-15995.663,-15998.786,-15992.882,-15992.882,-15992.882,-15992.882,-15992.882
dhdl_modified_446.xvg,0.0000,103847.16,-1977701.5,0.0000000,-15334.948,-15523.671,-15558.964,-15569.298,-15572.413,-15566.504,-15566.504,-15566.504,-15566.504,-15566.504
dhdl_modified_447.xvg,0.0000,98440.992,-1899827.4,0.0000000,-14921.776,-15109.665,-15144.863,-15155.175,-15158.283,-15152.368,-15152.368,-15152.368,-15152.368,-15152.368
dhdl_modified_448.xvg,0.0000,93339.133,-1825185.5,0.0000000,-14520.479,-14707.530,-14742.634,-14752.924,-14756.024,-14750.104,-14750.104,-14750.104,-14750.104,-14750.104
dhdl_modified_449.xvg,0.0000,88523.406,-1753633.4,0.0000000,-14130.690,-14316.899,-14351.907,-14362.174,-14365.267,-14359.341,-14359.341,-14359.341,-14359.341,-14359.341
dhdl_modified_450.xvg,0.0000,83976.820,-1685036.0,0.0000000,-13752.048,-13937.410,-13972.322,-13982.566,-13985.651,-13979.720,-13979.720,-13979.720,-13979.720,-13979.720
dhdl_modified_451.xvg,0.0000,79683.594,-1619267.1,0.0000000,-13384.223,-13568.735,-13603.550,-13613.771,-13616.848,-13610.911,-13610.911,-13610.911,-13610.911,-13610.911
dhdl_modified_452.xvg,0.0000,75628.656,-1556202.4,0.0000000,-13026.877,-13210.534,-13245.251,-13255.448,-13258.518,-13252.575,-13252.575,-13252.575,-13252.575,-13252.575
dhdl_modified_453.xvg,0.0000,71798.164,-1495726.8,0.0000000,-12679.697,-12862.495,-12897.114,-12907.288,-12910.350,-12904.401,-12904.401,-12904.401,-12904.401,-12904.401
dhdl_modified_454.xvg,0.0000,68178.758,-1437726.4,0.0000000,-12342.363,-12524.299,-12558.819,-12568.969,-12572.023,-12566.068,-12566.068,-12566.068,-12566.068,-12566.068
dhdl_modified_455.xvg,0.0000,64758.301,-1382096.8,0.0000000,-12014.588,-12195.657,-12230.077,-12240.204,-12243.249,-12237.289,-12237.289,-12237.289,-12237.289,-12237.289
dhdl_modified_456.xvg,0.0000,61525.195,-1328737.0,0.0000000,-11696.088,-11876.286,-11910.606,-11920.708,-11923.746,-11917.779,-11917.779,-11917.779,-11917.779,-11917.779
dhdl_modified_457.xvg,0.0000,58468.328,-1277545.5,0.0000000,-11386.555,-11565.879,-11600.097,-11610.175,-11613.205,-11607.232,-11607.232,-11607.232,-11607.232,-11607.232
dhdl_modified_458.xvg,0.0000,55577.719,-1228434.0,0.0000000,-11085.745,-11264.192,-11298.308,-11308.361,-11311.383,-11305.404,-11305.404,-11305.404,-11305.404,-11305.404
dhdl_modified_459.xvg,0.0000,52843.578,-1181310.5,0.0000000,-10793.379,-10970.944,-11004.957,-11014.986,-11017.999,-11012.015,-11012.015,-11012.015,-11012.015,-11012.015
dhdl_modified_460.xvg,0.0000,50257.094,-1136093.4,0.0000000,-10509.219,-10685.899,-10719.808,-10729.812,-10732.817,-10726.826,-10726.826,-10726.826,-10726.826,-10726.826
dhdl_modified_461.xvg,0.0000,47809.637,-1092699.6,0.0000000,-10233.007,-10408.798,-10442.603,-10452.581,-10455.578,-10449.581,-10449.581,-10449.581,-10449.581,-10449.581
